"","survival","fine","decomp","growth","N","sp.pair"
"1422",-4.8,-0.00735999999999992,-0.0311708986727279,2.08,-0.00114600000000004,"elong + tab"
"1423",-3.6,-0.0997599999999998,-0.0291510994684886,0.937000000000001,0.00169400000000003,"elong + tab"
"1424",-0.200000000000001,-0.2718,-0.00217893802338986,1.485,9.9999999999989e-05,"elong + tab"
"1425",-7.2,-0.1506,-0.0522391553105863,2.143,-0.000560000000000005,"elong + tab"
"1426",-3.6,-0.0364599999999998,-0.054702562397198,0.168,0.000914000000000026,"elong + tab"
"1427",-6.6,-0.0575999999999997,-0.0836332993737197,0.427,0.000132000000000021,"elong + tab"
"1428",-5.2,0.17894,-0.0194261247489187,0.944,0.000217999999999996,"elong + tab"
"1429",-5.2,-0.10582,-0.0706389465945531,0.655,0.002332,"elong + tab"
"1430",-5,-0.34566,7.22239903933053e-05,-0.202,0.000632000000000021,"elong + tab"
"1431",-5.4,-0.0868399999999998,-0.00735302021816431,0.561,-0.000118000000000007,"elong + tab"
"1432",-4.4,-0.16524,0.00641883022921985,1.213,-0.00156400000000001,"elong + tab"
"1433",-9,-0.25806,-0.108107591733513,-0.154,0.00237199999999999,"elong + tab"
"1434",-8.4,-0.24228,-0.0344421024292541,-0.496,0.00609599999999999,"elong + tab"
"1435",-4,-0.25296,-0.087534151930393,1.007,-0.000280000000000002,"elong + tab"
"1436",-4,0.21374,-0.0638808434929063,1.102,-0.001272,"elong + tab"
"1437",-4.2,-0.18054,0.000284469063221826,0.986000000000001,5.80000000000025e-05,"elong + tab"
"1438",-5,-0.12848,-0.0482584295957823,2.226,0.00278800000000001,"elong + tab"
"1439",-7.2,-0.5989,-0.0312973637229274,1.756,0.000868000000000035,"elong + tab"
"1440",-4.8,0.0204800000000001,-0.00365585891516612,-0.171,0.00301199999999996,"elong + tab"
"1441",-6.2,-0.7547,-0.07871376558839,0.394,0.001002,"elong + tab"
"1442",-2.8,-0.00995999999999986,-0.0609157135576439,0.249,-0.000485999999999986,"elong + tab"
"1443",-6,-0.15914,-0.0403460072364945,1.528,-0.000515999999999961,"elong + tab"
"1444",-2.4,-0.37172,-0.0392661023350218,1.418,4.79999999999925e-05,"elong + tab"
"1445",-5.8,-0.1836,-0.0800439536356066,3.387,0.00189400000000001,"elong + tab"
"1446",-5.4,-0.12428,-0.0847073912881136,-0.802999999999999,0.00265399999999999,"elong + tab"
"1447",-4.8,0.15802,-0.062056564781529,2.248,0.00130999999999998,"elong + tab"
"1448",-4.6,-0.3298,-0.0458902821068869,1.223,0.00296200000000002,"elong + tab"
"1449",-3.4,-0.31464,-0.0630575956742851,0.584000000000001,-0.00169000000000002,"elong + tab"
"1450",-4.4,-0.0481199999999998,-0.102660840357152,-0.371,-6.60000000000105e-05,"elong + tab"
"1451",-1.6,-0.23054,-0.128203665452439,0.0910000000000011,-0.000340000000000007,"elong + tab"
"1452",-2.6,-0.14392,-0.0475172283178195,0.656000000000001,-0.00071199999999999,"elong + tab"
"1453",-3.6,-0.0731599999999998,-0.0243693093169922,-0.641,0.000197999999999976,"elong + tab"
"1454",-4.4,0.2903,-0.0815475491186786,0.651000000000001,-0.000350000000000017,"elong + tab"
"1455",-3.8,-0.12008,-0.0741033845739208,-0.719,0.00263000000000002,"elong + tab"
"1456",-4.6,-0.75184,-0.0330283012424182,0.766000000000001,0.000261999999999984,"elong + tab"
"1457",-3,-0.3703,0.0172899469460996,1.038,0.00171600000000005,"elong + tab"
"1458",-5,-0.17268,-0.0635838110473447,1.977,0.00130199999999997,"elong + tab"
"1459",-7.4,-0.0917199999999997,-0.0602602988018282,-0.333,0.00146800000000002,"elong + tab"
"1460",-3.6,0.1597,-0.0774694744378992,0.851000000000001,-0.000480000000000036,"elong + tab"
"1461",-7,-0.4369,-0.0644124336536595,1.829,-0.000975999999999977,"elong + tab"
"1462",-1.6,-0.12746,0.00320559053074121,0.296,8.7999999999977e-05,"elong + tab"
"1463",-5.4,0.0557800000000001,-0.0534800963325215,1.489,-0.00104399999999999,"elong + tab"
"1464",-6,-0.20732,-0.0802251841466766,1.455,8.000000000008e-06,"elong + tab"
"1465",-2.8,-0.12238,-0.0986565509424308,0.640000000000001,-0.00131800000000004,"elong + tab"
"1466",-5.4,-0.31966,-0.0573809488891948,0.708000000000001,0.00143799999999994,"elong + tab"
"1467",-3,0.15722,-0.0704601730553633,3.143,0.00279000000000001,"elong + tab"
"1468",-7.6,-0.3743,-0.0131407391143504,1.233,0.00341999999999998,"elong + tab"
"1469",-5.8,-0.29154,-0.102335059691556,1.828,-0.00125799999999998,"elong + tab"
"1470",-5,-0.0844799999999998,-0.00287836124694862,1.813,-0.000234000000000012,"elong + tab"
"1471",-6.6,0.2857,-0.0617979180842085,2.733,-0.00144600000000006,"elong + tab"
"1472",-5.8,-0.0382599999999999,-0.0702479279825348,-0.558,0.00185799999999997,"elong + tab"
"1473",-6.4,-0.41648,-0.0743260026633141,0.112,0.00154599999999999,"elong + tab"
"1474",-2.6,-0.0648999999999997,-0.0879468317106861,1.191,0.000753999999999977,"elong + tab"
"1475",-3.4,0.0579000000000002,-0.0658063088553632,2.116,-0.000416000000000027,"elong + tab"
"1476",-3.8,0.0353400000000001,-0.0825139190505324,3.389,0.00422,"elong + tab"
"1477",-4,-0.59884,-0.0443153607853197,-0.733,0.000894000000000006,"elong + tab"
"1478",-5.2,-0.24642,-0.0853106549729605,2.952,0.00276799999999999,"elong + tab"
"1479",-6.8,-0.000719999999999776,-0.0542185567784096,0.880000000000001,-0.00141200000000002,"elong + tab"
"1480",-7.2,-0.00843999999999973,-0.0693742707756054,-0.842,-0.000981999999999983,"elong + tab"
"1481",-7.4,-0.16524,0.0249961216108441,2.218,0.000925999999999982,"elong + tab"
"1482",-4.2,-0.3646,-0.06560006116082,-0.766,0.00184599999999996,"elong + tab"
"1483",-3.8,-0.16484,-0.0293633445413171,0.314000000000001,0.00118199999999996,"elong + tab"
"1484",-0.4,-0.0887999999999999,-0.0802277340880266,-0.157,-0.000572000000000017,"elong + tab"
"1485",-1.6,0.22638,-0.0684819610148035,2.722,0.00282199999999999,"elong + tab"
"1486",-5.4,-0.16896,-0.0686358103297172,3.328,0.001114,"elong + tab"
"1487",-7,-0.51686,-0.0371777017616928,1.149,0.00442999999999999,"elong + tab"
"1488",-5.4,-0.44572,-0.0176077594015579,2.258,0.000193999999999972,"elong + tab"
"1489",-4.4,-0.46224,0.0179571720672793,1.395,-0.000815999999999983,"elong + tab"
"1490",-3.6,-0.3412,-0.0861843121798899,1.654,0.00365599999999999,"elong + tab"
"1491",-1.6,-0.27038,-0.060183250490041,-0.302,-0.000429999999999986,"elong + tab"
"1492",-5,-0.31756,-0.0668786655866146,-0.856999999999999,0.000771999999999995,"elong + tab"
"1493",-4,-0.69654,-0.100850023180012,0.664000000000001,0.00292399999999998,"elong + tab"
"1494",-7,-0.31256,-0.101739508094471,1.804,0.003606,"elong + tab"
"1495",-7.2,0.10312,-0.00273262755180298,0.152,-0.00141599999999997,"elong + tab"
"1496",-4,-0.15352,-0.0802952359307646,2.907,0.00067600000000001,"elong + tab"
"1497",-5.2,0.0535800000000002,-0.0625578559303126,2.583,-0.00256200000000001,"elong + tab"
"1498",-4.4,-0.784,-0.062307847076687,3.63,-0.00297200000000003,"elong + tab"
"1499",-3.8,-0.22502,-0.0851867463636292,1.222,-0.00193599999999999,"elong + tab"
"1500",-4.6,-0.0714599999999997,-0.046226351774778,0.901000000000001,0.000379999999999991,"elong + tab"
"1501",-4.4,-0.0289599999999998,-0.0703164289746867,3.094,0.001226,"elong + tab"
"1502",-3.2,-0.69234,-0.0354917083290299,0.365,-0.000628000000000017,"elong + tab"
"1503",-6.4,-0.37286,-0.0454353020585358,2.512,0.000995999999999997,"elong + tab"
"1504",-7,-0.754,-0.0888041185227655,-0.827999999999999,0.00114200000000003,"elong + tab"
"1505",-5.2,-0.0195999999999997,-0.0918899005211486,0.0730000000000004,-0.00297399999999998,"elong + tab"
"1506",-7.4,-0.0670599999999997,-0.0732429252298996,1.493,-0.00067600000000001,"elong + tab"
"1507",-4.8,-0.4202,-0.0664183107505699,0.709000000000001,-0.00253200000000003,"elong + tab"
"1508",-6.2,0.1801,-0.0925435735943037,0.705000000000001,0.00175600000000004,"elong + tab"
"1509",-3.8,0.0736800000000002,-0.0935146733495535,1.656,0.000797999999999965,"elong + tab"
"1510",-7.6,-0.56854,-0.0190238179851904,1.588,-0.001328,"elong + tab"
"1511",-5.4,-0.45498,-0.0989213852856133,2.828,0.000418000000000029,"elong + tab"
"1512",-5.6,-0.38424,-0.0190977941419735,0.945,0.000660000000000049,"elong + tab"
"1513",-7.2,-0.0918399999999998,-0.0455229142776123,-1.783,0.000907999999999964,"elong + tab"
"1514",-5.2,-0.25948,-0.0768606450746343,0.585000000000001,-0.00261600000000001,"elong + tab"
"1515",-4.8,-0.18446,-0.109176124469007,3.084,0.00200199999999995,"elong + tab"
"1516",-4.2,-0.0772999999999997,-0.0649527620247725,0.702000000000001,-0.000751999999999975,"elong + tab"
"1517",-4.2,-0.40888,-0.0808327394555342,0.279000000000001,0.00328999999999996,"elong + tab"
"1518",-4.4,-0.0284199999999997,-0.125941131272677,1.112,-0.00103599999999998,"elong + tab"
"1519",-8.6,-0.2852,-0.0635624272294738,1.363,-0.00112600000000002,"elong + tab"
"1520",-3.6,-0.00477999999999978,-0.0776817195107277,0.561,-0.000685999999999964,"elong + tab"
"1521",-4.2,-0.28398,-0.105010437569151,1.532,-0.000374000000000041,"elong + tab"
"1522",-6.4,0.169,-0.0157478902816387,1.672,0.00256800000000001,"elong + tab"
"1523",-4.8,-0.26164,-0.0701517684438229,0.768,0.000914000000000026,"elong + tab"
"1524",-4.8,0.10494,-0.060013114794546,2.717,-0.000840000000000007,"elong + tab"
"1525",-4.2,-0.30664,-0.10201826516813,0.473000000000001,0.00346600000000002,"elong + tab"
"1526",-7.8,-0.24634,-0.0560787841944432,1.865,0.002166,"elong + tab"
"1527",-6.4,-0.5363,-0.0763505323140971,-0.119999999999999,-0.001,"elong + tab"
"1528",-3.8,-0.23476,-0.0205060296503914,2.134,0.00120199999999998,"elong + tab"
"1529",-7.8,-0.34112,-0.0735976474516632,3.352,-0.00213000000000002,"elong + tab"
"1530",-7.2,-0.35946,-0.0992625554593523,1.366,0.000427999999999984,"elong + tab"
"1531",-3.4,0.0322600000000001,-0.103685522032651,0.487,0.00289800000000001,"elong + tab"
"1532",-4.2,-0.16476,-0.0248066390294429,-0.0170000000000003,0.00247399999999998,"elong + tab"
"1533",-3.8,-0.10168,-0.0498408990875709,2.439,0.00248399999999993,"elong + tab"
"1534",-2.2,0.16184,-0.0457237871844621,1.444,-0.001004,"elong + tab"
"1535",-3.4,-0.58672,-0.107426527896126,3.421,-0.00151800000000002,"elong + tab"
"1536",-4.8,-0.35486,-0.000321535453699673,3.333,0.00181799999999999,"elong + tab"
"1537",-5.8,0.0200000000000002,-0.0469035916164079,-0.186,0.003722,"elong + tab"
"1538",-7.6,-0.421,-0.0349683178023137,2.929,0.00130200000000003,"elong + tab"
"1539",-6,-0.19586,-0.0696255530707633,-0.0519999999999996,0.000178000000000011,"elong + tab"
"1540",-4.6,-0.0369399999999999,-0.0250157115703297,2.321,0.00115999999999999,"elong + tab"
"1541",-3,-0.21248,-0.074934832026579,2.103,0.00146800000000002,"elong + tab"
"1542",-2.8,0.16722,-0.0664981839087006,1.85,0.00265799999999994,"elong + tab"
"1543",-6.2,-0.34422,-0.110533787294725,2.172,-0.00138199999999999,"elong + tab"
"1544",-6.4,-0.14112,-0.0818224821965802,1.431,-0.00180799999999998,"elong + tab"
"1545",-7.6,0.15772,-0.0748232860482814,1.75,0.000733999999999957,"elong + tab"
"1546",-4.4,-0.1437,-0.0199523401219783,0.712000000000001,0.00154799999999999,"elong + tab"
"1547",-3.2,-0.0986199999999999,-0.0457497105581521,1.062,0.000885999999999998,"elong + tab"
"1548",0.2,-0.25028,-0.0483805125081842,1.686,0.00264199999999998,"elong + tab"
"1549",-5,0.11076,0.0310464109538981,0.266,0.00126799999999999,"elong + tab"
"1550",-5.6,-0.17194,-0.0790755947124315,-0.478999999999999,0.003552,"elong + tab"
"1551",-1.8,-0.93814,-0.0571795150323162,1.365,0.00146599999999997,"elong + tab"
"1552",-5,-0.19604,-0.0942531337954416,4.046,0.00114200000000003,"elong + tab"
"1553",-8,0.17586,-0.0751221528854041,3.124,0.00209799999999993,"elong + tab"
"1554",-5.4,0.0801000000000001,-0.0677435005689154,1.212,0.00124200000000002,"elong + tab"
"1555",-3.2,-0.4407,-0.0866055457793363,1.669,0.000680000000000014,"elong + tab"
"1556",-1.8,0.0214000000000001,-0.0442387506729177,1.281,0.00114600000000004,"elong + tab"
"1557",-1.2,-0.13038,-0.0555702222258422,2.136,-0.00409199999999998,"elong + tab"
"1558",-4.8,-0.13946,-0.0724714249399673,1.419,0.00295600000000001,"elong + tab"
"1559",-5.4,0.0704200000000003,-0.0435506996153378,2.068,0.00164800000000004,"elong + tab"
"1560",-1.6,0.10648,-0.0741137575904856,1.532,0.00017199999999995,"elong + tab"
"1561",-6.2,-0.27452,-0.0225119067473019,2.678,-0.000631999999999966,"elong + tab"
"1562",-6.2,-0.44444,-0.0592806517269431,0.306,-0.000322000000000044,"elong + tab"
"1563",-7.2,0.14916,-0.0827727560154297,0.245,0.00179999999999997,"elong + tab"
"1564",-4.2,0.23384,-0.108443661401404,0.292000000000001,0.00231199999999998,"elong + tab"
"1565",-3.4,-0.43706,-0.08296607425254,1.496,0.00328200000000001,"elong + tab"
"1566",-5.6,-0.13374,-0.0229245865275949,-2.379,0.00202599999999997,"elong + tab"
"1567",-7,0.31528,-0.028624884095429,2.301,0.000783999999999951,"elong + tab"
"1568",-5.6,-0.2678,-0.0768634699209777,2.273,0.00119800000000003,"elong + tab"
"1569",-6.8,0.27432,-0.0769243322291214,0.104,-9.80000000000425e-05,"elong + tab"
"1570",-6.6,0.0236200000000001,-0.0310035038093076,0.0630000000000006,0.00174200000000002,"elong + tab"
"1571",-4.2,-0.20706,-0.0664477745203924,-0.73,-0.00147600000000003,"elong + tab"
"1572",-4.4,-0.12604,-0.0596933315072361,2.203,-0.000879999999999992,"elong + tab"
"1573",-5.2,-0.27822,-0.0216249717741935,1.671,0.000601999999999991,"elong + tab"
"1574",-6.2,-0.35424,-0.052797481703198,1.264,0.00160399999999999,"elong + tab"
"1575",-3,0.0527600000000002,0.00257920134536282,2.206,0.000757999999999981,"elong + tab"
"1576",-1.2,-0.0728999999999999,-0.0375850067542923,2.383,0.00251199999999996,"elong + tab"
"1577",-2.6,-0.0438,-0.0642746869512681,0.0920000000000005,0.000915999999999972,"elong + tab"
"1578",-6.8,-0.28846,-0.0645662829685733,2.434,0.000226000000000004,"elong + tab"
"1579",-4.4,-0.48206,-0.0877853502112822,1.884,0.000864000000000031,"elong + tab"
"1580",-4,-0.13612,-0.0678683243133919,0.698000000000001,0.00163399999999997,"elong + tab"
"1581",-4,-0.20944,0.00524904051772435,2.587,-0.00142200000000003,"elong + tab"
"1582",-6.6,-0.17856,-0.0589870691637271,3.095,0.00253799999999998,"elong + tab"
"1583",-5.6,-0.0554999999999998,-0.0384060811903858,-0.133999999999999,0.001836,"elong + tab"
"1584",-4.4,-0.3135,-0.039076040644122,1.829,0.00273800000000002,"elong + tab"
"1585",-4.8,-0.28178,-0.10917894931535,0.760000000000001,0.00279400000000002,"elong + tab"
"1586",-4.8,-0.2493,-0.0262453644405549,-0.289,-0.000690000000000024,"elong + tab"
"1587",-6.2,-0.0300599999999999,-0.0722563550207954,1.781,-0.00137599999999999,"elong + tab"
"1588",-5,-0.33022,-0.0437629446881662,1.382,-0.000597999999999987,"elong + tab"
"1589",-5.4,-0.30722,-0.062067852933239,1.488,-0.00151600000000002,"elong + tab"
"1590",-4,0.11998,-0.0325705868615105,2.241,0.00367800000000001,"elong + tab"
"1591",-6,0.10278,-0.0245144204215461,1.446,0.00284400000000001,"elong + tab"
"1592",-4.4,-0.0799799999999998,-0.126346262882748,0.41,0.000853999999999966,"elong + tab"
"1593",-3.4,-0.0236199999999998,-0.0282888144275379,0.502000000000001,0.00188199999999999,"elong + tab"
"1594",-2.2,0.0650800000000002,-0.0592308032886637,2.142,0.000120000000000009,"elong + tab"
"1595",-4.8,-0.46412,-0.0553403237485551,1.759,0.00190800000000002,"elong + tab"
"1596",-3.2,-0.12114,-0.0254678667723373,1.816,0.000757999999999981,"elong + tab"
"1597",-6.4,-0.42676,-0.0482584295957823,1.591,0.000495999999999996,"elong + tab"
"1598",-0.8,-0.30978,-0.107300069345444,1.198,0.00273399999999996,"elong + tab"
"1599",-3.4,-0.12848,-0.10087467311217,-1.154,-0.00169199999999997,"elong + tab"
"1600",-4.8,-0.0240799999999999,-0.0487219569637687,3.236,0.000485999999999986,"elong + tab"
"1601",0.399999999999999,-0.57168,-0.0426058070836998,-0.693,0.00190999999999997,"elong + tab"
"1602",-2,-0.0478399999999999,-0.103213256454305,0.236000000000001,-0.001336,"elong + tab"
"1603",-4.2,-0.57434,-0.104086913661234,1.839,-0.000374000000000041,"elong + tab"
"1604",-1.4,0.00150000000000028,-0.117278876301522,0.23,0.000560000000000005,"elong + tab"
"1605",-5.6,-0.44612,-0.0353202991920026,0.372000000000002,0.00140400000000002,"elong + tab"
"1606",-7.8,0.0504400000000001,-0.019791219987247,0.897000000000001,0.000137999999999971,"elong + tab"
"1607",-6.8,-0.60418,-0.025742799850239,1.111,0.00106600000000001,"elong + tab"
"1608",-7.2,-0.52364,-0.0612105661211596,-0.268,-0.00175800000000004,"elong + tab"
"1609",-2.6,-0.0186799999999998,-0.056692336881586,2.401,0.00192399999999998,"elong + tab"
"1610",-6.2,-0.0297599999999998,-0.0835588010032826,0.523,0.000929999999999986,"elong + tab"
"1611",-5,-0.23258,-0.114683097300212,0.925,0.00153199999999998,"elong + tab"
"1612",-3.6,-0.3059,-0.00180882936204069,0.793,0.000925999999999982,"elong + tab"
"1613",-3,-0.51532,-0.0759958100923335,-0.601,-0.00108600000000003,"elong + tab"
"1614",-0.6,-0.00695999999999986,-0.0886739199905954,1.45,0.00302599999999997,"elong + tab"
"1615",-2.6,0.0187800000000002,-0.119579696475735,0.551,0.00145199999999995,"elong + tab"
"1616",-4.4,0.0872800000000002,-0.0338569238487329,-1.462,0.00126199999999999,"elong + tab"
"1617",-4.4,-0.0249599999999996,-0.104417985100254,1.861,-0.000392000000000003,"elong + tab"
"1618",-4.8,-0.23326,-0.00468591537835944,1.771,0.00217800000000001,"elong + tab"
"1619",-6,-0.39582,0.00443660391505307,1.617,0.00183800000000001,"elong + tab"
"1620",-4.4,-0.65226,0.00678392546754814,0.0470000000000006,4.99999999999945e-05,"elong + tab"
"1621",-5,0.27098,-0.068270715091389,0.487,0.00152199999999997,"elong + tab"
"1622",-6,-0.26422,-0.00287836124694862,0.744000000000001,0.00092399999999998,"elong + tab"
"1623",-3,-0.40596,-0.11627884455818,-0.478999999999999,0.00189799999999996,"elong + tab"
"1624",-7.6,-0.15298,-0.0661402051407264,2.23,-0.00158600000000003,"elong + tab"
"1625",-3.8,0.18254,-0.113531957074031,2.95,0.00120999999999999,"elong + tab"
"1626",-5,0.0253400000000001,-0.0689718799976083,-1.016,-0.00276800000000005,"elong + tab"
"1627",-2.8,-0.1234,-0.0898074133118362,0.444000000000001,-0.000356000000000023,"elong + tab"
"1628",-5.8,0.0446800000000001,-0.0487960171348207,0.155,0.00113600000000003,"elong + tab"
"1629",-6.2,-0.38128,-0.0951772003906792,0.667,0.00129200000000002,"elong + tab"
"1630",-5.2,-0.33394,-0.0268617419740411,2.024,0.00101000000000001,"elong + tab"
"1631",-4.4,0.10486,-0.0503917643927882,-0.129,0.00201000000000001,"elong + tab"
"1632",-6.4,0.10534,0.0249274362274858,0.787,0.00342400000000004,"elong + tab"
"1633",-4,-0.19052,-0.0667597552061545,0.0790000000000015,-0.00146000000000002,"elong + tab"
"1634",-4,-0.2724,-0.0405860013799424,0.891000000000001,7.9999999999969e-05,"elong + tab"
"1635",-4.6,-0.1322,-0.0777207567330571,1.016,0.000345999999999957,"elong + tab"
"1636",-0.600000000000001,-0.0524199999999998,-0.109114987879018,-0.867999999999999,0.00129599999999996,"elong + tab"
"1637",-4.6,0.05166,-0.0532175258856536,-1.499,0.00111399999999995,"elong + tab"
"1638",-3.6,-0.0468999999999999,-0.0125983377376473,1.18,0.000340000000000007,"elong + tab"
"1639",-7,-0.36292,-0.0594420492120782,1.993,-0.00312200000000001,"elong + tab"
"1640",-6,0.02384,-0.0850384627271334,-0.130999999999999,0.002938,"elong + tab"
"1641",-2.6,-0.41132,-0.0139295249342778,0.735000000000001,0.001884,"elong + tab"
"1642",-5.4,-0.5928,-0.0266640415991332,-0.882999999999999,0.000617999999999952,"elong + tab"
"1643",-7.2,-0.13742,-0.0750672039412769,1.839,3.39999999999785e-05,"elong + tab"
"1644",-2.6,-0.0365399999999998,-0.0418143808086354,1.523,0.000205999999999984,"elong + tab"
"1645",-5.4,-0.35486,-0.118351233032773,2.076,0.00391600000000003,"elong + tab"
"1646",-6,-0.2041,-0.046922511952608,2.937,0.000461999999999962,"elong + tab"
"1647",-0.800000000000001,0.00490000000000007,-0.0862669261700952,1.704,-0.000143999999999977,"elong + tab"
"1648",-3.2,-0.421,-0.0739785608294443,-0.306999999999999,-0.000427999999999984,"elong + tab"
"1649",-4.6,-0.1986,-0.0453078443584404,2.49,0.000844000000000011,"elong + tab"
"1650",-4.2,-0.00951999999999981,-0.0768244326986483,3.195,0.000848000000000015,"elong + tab"
"1651",-3,-0.35486,-0.092662399960495,3.4,-0.000334000000000001,"elong + tab"
"1652",-5.4,-0.2732,0.000323506285551223,0.728000000000001,0.000450000000000006,"elong + tab"
"1653",-6.6,-0.45784,-0.0239143292686411,0.828,-0.00317800000000001,"elong + tab"
"1654",-3.6,0.2199,-0.0371414053714381,1.182,0.001166,"elong + tab"
"1655",-3,-0.23674,-0.0863321641165184,2.027,-0.000194000000000027,"elong + tab"
"1656",-6,-0.10708,-0.0749738692489084,-1.266,5.60000000000005e-05,"elong + tab"
"1657",-7.4,0.0583600000000003,-0.0518494101401002,-0.959,0.00178200000000001,"elong + tab"
"1658",-4.2,-0.00729999999999986,-0.0701517684438229,0.232000000000001,6.3999999999953e-05,"elong + tab"
"1659",-1,-0.03026,-0.0846333311170617,1.659,0.000697999999999976,"elong + tab"
"1660",-5.4,0.0580000000000003,-0.0474411791554463,1.543,0.00122199999999995,"elong + tab"
"1661",-6.6,-0.38472,-0.127952383157281,-0.34,-0.00173800000000002,"elong + tab"
"1662",-3.8,-0.2881,-0.0621917615425703,0.719,0.00161600000000001,"elong + tab"
"1663",-6.4,-0.3569,-0.0606467778580274,0.423999999999999,0.000883999999999996,"elong + tab"
"1664",-1.8,-0.41388,-0.042594428418203,1.321,0.00207200000000002,"elong + tab"
"1665",-4.2,-0.60888,-0.0702479279825348,0.956,-0.00313799999999997,"elong + tab"
"1666",-1.8,-0.09194,-0.0455591266535983,-1.049,-0.00301800000000002,"elong + tab"
"1667",-7.2,0.0199000000000001,-0.0565047417409153,2.484,0.000601999999999991,"elong + tab"
"1668",-2.6,-0.0909599999999998,0.0393928969113498,0.694,0.00197600000000003,"elong + tab"
"1669",-5.4,-0.46568,-0.0578359289375459,0.815,-0.000852000000000019,"elong + tab"
"1670",-4,-0.13898,-0.058954871061348,1.517,0.00140400000000002,"elong + tab"
"1671",-0.399999999999999,-0.0958799999999997,-0.0873331950092744,0.215000000000001,-0.00107599999999997,"elong + tab"
"1672",-3.2,-0.20294,-0.0345528131756773,3.211,-0.000815999999999983,"elong + tab"
"1673",-2.4,-0.43874,-0.0615330902405441,1.969,-0.000798000000000021,"elong + tab"
"1674",-4.4,-0.0743199999999998,-0.0717188514960257,2.278,0.000617999999999952,"elong + tab"
"1675",-2.4,-0.22138,-0.0464373234163469,2.675,-0.000980000000000036,"elong + tab"
"1676",-4.8,0.15214,-0.0869167752474928,-0.864,0.00122000000000005,"elong + tab"
"1677",-4.8,-0.37712,-0.0161766726744541,-0.688999999999999,0.00307400000000002,"elong + tab"
"1678",-2,-0.0710199999999999,-0.0723308533912325,1.993,-0.000707999999999986,"elong + tab"
"1679",-6.8,-0.15346,-0.101216117567754,0.587000000000001,0.00294599999999995,"elong + tab"
"1680",-2.4,-0.27506,-0.105823232467937,0.215000000000001,0.00352000000000002,"elong + tab"
"1681",-3.6,-0.1884,-0.071933837400929,1.09,0.000909999999999966,"elong + tab"
"1682",-4,-0.13004,-0.0890138136542439,1.962,0.00323800000000002,"elong + tab"
"1683",-1.6,-0.18568,-0.100397867978004,1.223,-0.000404000000000015,"elong + tab"
"1684",-3.2,-0.15298,-0.0797642067200403,1.269,0.000599999999999989,"elong + tab"
"1685",-5.4,0.0420600000000003,-0.110043784297651,0.183000000000001,-0.00106800000000001,"elong + tab"
"1686",-4.2,-0.29,-0.0494572448777151,1.457,-0.00293599999999999,"elong + tab"
"1687",-4.6,0.14622,-0.0958592540699739,2.077,-0.00190999999999997,"elong + tab"
"1688",-3.2,-0.18582,-0.069259458683021,2.105,-0.00141599999999997,"elong + tab"
"1689",-4.2,-0.0367399999999998,-0.043756947309881,1.409,-3.6000000000036e-05,"elong + tab"
"1690",-8,-0.57434,-0.0354554959530439,-0.324999999999999,-0.00198599999999999,"elong + tab"
"1691",-4.6,-0.20492,-0.0562051587308559,1.843,-0.00153800000000004,"elong + tab"
"1692",-4,-0.38282,-0.0131910644883897,0.726000000000001,0.000460000000000016,"elong + tab"
"1693",-2.4,-0.71048,-0.0589158338390185,2.07,0.000387999999999999,"elong + tab"
"1694",-5.4,-0.5139,-0.110856304914591,2.147,0.00365599999999999,"elong + tab"
"1695",-5.2,-0.5143,-0.0684456646245487,0.952000000000001,-0.000340000000000007,"elong + tab"
"1696",-8.4,-0.57588,-0.0652697204657389,2.756,-0.000398000000000009,"elong + tab"
"1697",-4.2,0.0944600000000002,-0.0338143527297891,1.843,-3.19999999999765e-05,"elong + tab"
"1698",-5.2,0.10122,-0.0884730470837456,0.649000000000001,-9.3999999999983e-05,"elong + tab"
"1699",-6.8,0.17866,-0.0435478747689944,-0.659,0.00154799999999999,"elong + tab"
"1700",-6.8,-0.34274,-0.0913025485580997,-0.605,-0.000652000000000041,"elong + tab"
"1701",-2.2,-0.58726,-0.0931095417394817,0.618,0.000960000000000016,"elong + tab"
"1702",-3.8,-0.5774,-0.111187376353611,0.696000000000001,0.00208199999999997,"elong + tab"
"1703",-7.4,-0.2946,-0.0464925466423197,0.730000000000001,0.001224,"elong + tab"
"1704",-1.2,0.0368600000000002,-0.0531490248935017,-0.633,0.002444,"elong + tab"
"1705",-6.6,-0.0843799999999997,-0.0994085634363435,0.617,-0.000652000000000041,"elong + tab"
"1706",-8.2,0.2193,-0.0370512432110114,1.333,-0.00126799999999999,"elong + tab"
"1707",-3.8,-0.50386,-0.011315009364827,2.22,0.00135000000000002,"elong + tab"
"1708",-5,-0.3412,-0.0983762430768356,-0.502,-0.000414000000000025,"elong + tab"
"1709",-7.2,-0.10356,-0.0917547037601074,0.67,0.00397999999999998,"elong + tab"
"1710",-4.4,-0.33354,-0.0996128221395654,2.733,-0.000767999999999991,"elong + tab"
"1711",0,-0.29124,-0.0282701618736654,2.856,0.000373999999999985,"elong + tab"
"1712",-3.6,-0.57588,0.0020806510286539,1.379,0.00219799999999998,"elong + tab"
"1713",-3.8,-0.11034,-0.0583842436782654,3.915,0.00453600000000004,"elong + tab"
"1714",-3,0.13502,-0.0505182229434696,2.181,-0.000730000000000008,"elong + tab"
"1715",-6,-0.71826,-0.0582382357012742,0.0250000000000004,-0.001998,"elong + tab"
